Id,target
75067,0
33627,0
14069,1
107895,0
77707,0
133204,0
28264,0
51164,0
132751,0
73833,0
104077,0
47137,0
64009,0
75591,0
105473,0
11879,0
88866,0
6424,0
98196,0
138171,0
73532,0
145807,0
47928,1
26613,0
15627,0
45580,0
84294,1
144744,0
6368,0
115721,0
64185,0
115553,0
74960,0
14071,0
123033,0
132697,0
33623,1
133883,0
121287,0
26493,0
108108,0
5732,0
127121,0
74133,0
111692,0
128216,0
51192,0
106647,0
108411,0
25604,0
103324,0
132545,0
148375,0
50546,0
101422,0
58589,0
101467,0
7710,0
79322,0
75439,0
44132,0
95450,1
114941,0
16364,0
5783,0
28970,0
115956,1
120480,0
143977,0
113254,0
149619,0
7249,0
107504,0
128302,0
134554,0
89845,0
90152,0
119044,0
3079,0
146675,0
44773,0
43784,0
94529,0
27272,0
94515,0
89693,0
31820,1
104232,0
36481,0
31982,0
38328,0
87931,1
14420,0
92583,0
50102,0
103788,0
82622,0
54116,0
93622,0
121103,0
6515,0
108424,0
64264,0
77004,0
147577,0
4200,0
56267,0
137249,0
139119,0
54461,0
82468,0
125444,0
46619,0
106165,0
113139,0
58411,0
86646,0
105166,0
47663,0
147160,0
24478,0
38676,0
141575,0
50625,0
44110,0
64190,0
115465,0
50457,0
43752,0
122909,0
120705,0
37798,0
61918,0
16923,0
100814,0
113092,0
109659,1
12515,0
135032,0
115348,0
20244,0
27613,0
143501,0
67094,0
2612,0
37969,0
107277,0
119113,0
4143,0
86958,0
48288,0
24558,0
113890,0
134927,0
23376,0
70377,0
139602,0
85958,0
29806,0
40819,0
120685,0
128774,0
90236,0
88596,0
5601,0
63283,0
6827,0
75190,0
98423,0
107095,1
30245,0
123690,0
143076,0
104579,0
99571,0
137259,0
20766,0
86240,0
125640,0
72234,0
66184,0
95536,0
123411,0
114759,0
103626,1
105244,0
111631,0
138377,0
41219,0
42739,0
36441,0
51997,0
123438,0
8298,0
44309,0
5363,0
115422,0
59921,0
72429,0
46844,0
60471,0
125210,0
132699,0
34186,0
87689,0
134519,0
139239,0
11401,1
103118,0
34940,0
83665,0
131119,0
13154,0
148151,0
84707,0
50013,0
126279,0
108954,1
109323,0
114186,0
93644,0
27406,0
105148,1
45789,0
63347,0
52233,0
74316,0
100726,0
130960,1
137184,0
12380,0
63190,0
146808,0
123691,0
88760,0
6126,0
47953,0
147625,0
71249,0
33372,0
89027,0
59171,0
146976,0
141196,0
84605,1
18881,0
115410,0
118993,1
141478,0
92593,0
135290,0
76486,0
53692,0
29814,0
147852,0
99670,0
75560,0
42136,0
6065,0
138240,0
119234,0
149421,0
89538,0
76915,0
22735,0
71451,0
13458,0
12627,0
16704,1
68803,0
13920,1
28711,0
140430,0
137361,1
138649,0
57317,0
73132,0
85698,0
69625,0
113765,0
37981,0
9855,0
134794,0
53638,0
131796,0
102212,0
54335,0
13201,0
18582,0
33824,0
67372,1
5938,0
136294,0
58975,0
33408,0
104359,0
58906,0
91974,0
68054,0
112613,0
89204,0
78914,0
20765,0
72868,0
25023,0
137780,0
148307,0
88390,1
11552,0
10815,0
112914,0
110914,0
63831,0
10716,0
99290,0
90781,0
138123,0
25921,0
146133,0
107737,0
113193,0
76125,1
61065,0
50711,0
11131,0
36730,0
52423,0
142619,0
136824,0
140083,0
71896,0
4816,0
149486,0
123024,0
90357,0
106680,0
31879,0
63746,0
100497,1
23253,0
16373,1
114591,0
46031,0
51517,0
11101,0
38302,0
64238,1
30375,0
92087,0
44226,0
113612,0
58066,0
38209,0
68814,0
106103,0
45105,0
85134,0
27973,0
117027,0
104819,0
26096,0
78907,0
128873,0
92180,0
76379,0
56854,0
72846,0
19688,0
86171,0
23302,0
74676,0
27032,0
86437,0
68252,1
147688,0
72240,0
109823,0
9486,1
88777,0
69005,0
142780,0
43016,1
70819,0
112713,0
4625,0
28327,0
101549,1
60375,0
40784,1
89694,0
21443,0
53412,0
5637,0
36436,0
89595,1
111855,0
1282,1
29210,0
31841,0
87724,0
93770,0
149747,0
13771,0
93165,0
141948,0
32002,0
102953,0
7096,0
55158,0
20662,0
73063,0
129888,0
72098,0
2807,0
17393,0
141877,0
87825,0
58990,0
146648,0
57507,0
146019,1
12919,0
65592,0
33915,0
118406,0
19860,0
11545,0
81833,0
69955,0
139708,0
145780,0
42836,0
132324,0
122283,0
81840,1
94199,1
148489,0
1692,0
6644,0
57195,0
89592,0
25191,0
145054,0
12519,0
121767,0
111074,0
43445,0
101773,0
116417,0
140862,0
28833,0
37591,0
146035,0
65005,1
83260,0
93384,0
119336,0
142314,0
146264,0
139245,0
57136,0
90112,1
103955,1
53470,0
108169,0
72621,0
16585,0
10536,0
44425,0
95493,0
71965,0
56292,0
33548,0
145249,0
7327,0
134505,0
6483,0
26785,0
94480,0
59147,0
149113,0
118297,0
32740,0
99942,0
100528,0
97145,0
40079,1
66246,0
26177,0
123911,0
110042,0
1341,0
28766,0
14288,0
6830,0
64761,0
138266,0
138209,1
66369,0
37797,0
43929,0
63022,0
50173,0
144731,0
113062,0
100552,1
41016,0
75224,0
131076,1
85793,0
117809,0
53948,0
58627,0
96423,0
9220,0
23298,0
142756,0
51222,0
125613,0
148243,1
4019,0
21351,0
15478,0
44126,0
43009,0
8666,0
94444,0
42987,0
98649,0
8649,0
91274,0
33050,0
58028,0
136671,0
62251,0
74723,0
33431,0
102329,0
36650,0
114877,0
41157,0
63900,0
145757,0
2709,0
7328,0
2265,0
34005,1
10277,1
94167,0
71901,0
81475,0
52049,0
117295,0
115200,0
44086,0
9572,0
130632,0
52908,0
67790,0
55576,0
35928,0
106200,0
138297,0
55503,0
52555,0
138495,0
53597,0
1425,0
146326,0
87389,0
34408,0
13756,0
145394,0
60766,0
51294,0
149900,0
78027,0
112284,0
115868,0
133827,0
4566,0
112858,0
83875,0
16189,0
22884,0
98277,0
147280,0
44826,0
15882,0
25115,0
52486,0
137213,1
98588,0
15076,0
112807,0
128693,0
145670,0
103754,0
63973,0
62596,0
775,0
51654,0
69475,0
59156,0
72823,0
20671,0
129616,0
100792,1
79674,0
9624,0
113474,0
142340,0
108098,0
16051,0
2583,0
106539,0
68647,0
40962,0
114960,0
74261,0
67937,0
66743,0
9008,0
124232,0
127744,0
59236,0
130002,0
14106,0
134314,0
52126,0
60898,0
112751,0
23805,0
96065,0
69463,0
79102,0
135887,1
136418,1
91413,0
91602,0
116684,0
59656,0
101909,0
118825,0
49968,0
132083,0
60184,0
14423,0
86627,0
74726,0
141754,0
70202,0
93196,0
86503,0
58558,1
37437,0
28938,0
77778,0
101831,1
125203,0
76351,0
42784,0
117752,0
16175,0
22475,0
25162,0
145745,0
99781,1
10720,0
100034,0
57412,0
131906,0
22363,0
58160,0
88937,0
46076,0
18070,0
49982,0
40696,0
63233,0
3291,0
35674,1
120552,0
12123,1
92801,0
80253,0
27650,0
13414,0
45339,0
61221,0
116972,0
21263,0
17664,1
25789,1
117263,0
80738,0
14683,1
51519,1
25342,0
102508,0
118752,0
25811,0
63095,0
58672,1
98150,0
83888,0
104983,0
102283,0
20113,0
65752,0
8203,0
107820,0
148142,0
84625,0
47510,0
22562,0
79300,0
72287,0
132842,1
74301,0
11967,0
74349,0
60899,1
77114,0
96972,0
73662,0
139337,0
81091,0
112196,0
21919,1
4839,0
25312,0
28566,0
79280,0
23674,0
86028,0
110421,0
90208,0
136584,0
19834,0
97738,0
33294,0
53858,1
48472,1
23408,0
69303,0
101323,1
91983,0
141613,0
46999,0
27121,0
114695,0
76114,0
9851,1
110619,0
117839,0
137951,0
81908,0
91729,0
8043,0
118400,0
96771,0
71191,0
78523,0
90584,0
60403,0
129886,1
98140,0
99195,0
18211,0
16199,0
71788,0
99895,0
31916,1
107558,0
106485,0
137235,0
42041,0
40309,0
10210,0
68249,0
93690,0
41953,0
45368,1
130209,1
64805,0
123639,0
111195,0
81469,0
20697,0
117857,0
7895,0
73472,0
94948,0
29349,0
31291,1
124250,0
34367,0
19370,0
54238,0
147175,0
100839,0
148193,1
75337,0
42782,0
94952,0
26149,0
40519,0
78371,0
892,0
137142,0
38710,1
16988,0
103113,0
115924,0
91524,0
24305,0
113181,1
119976,0
74805,0
120575,0
144299,0
35659,0
4109,0
111227,0
119382,0
86996,0
149999,0
18527,0
116726,0
53254,0
76741,0
40901,0
10874,0
107388,0
121730,0
66428,0
113097,0
102164,0
134245,0
73331,0
73782,0
121857,0
126026,0
114318,1
111453,0
21059,0
57906,0
124361,0
119479,0
104590,0
51527,0
7499,0
109374,0
4843,0
75708,0
41587,0
54690,0
82889,0
99247,0
55447,0
125441,0
8251,0
18484,0
122940,0
15047,0
16425,0
119873,0
136810,0
34336,0
144818,0
2275,0
103861,0
13352,0
79815,0
135969,1
56529,1
80573,1
97534,0
17182,0
27663,0
131269,0
45811,0
19037,1
111764,0
12352,0
146701,0
101162,1
41473,0
33275,0
47600,0
102595,1
97455,0
136981,0
11575,0
74371,0
122530,0
148751,0
42097,0
48929,1
26707,0
13982,0
55066,1
112718,1
70795,0
5417,0
23077,0
128084,0
94653,0
47036,0
116123,0
32320,0
125137,0
15951,1
48150,0
81385,0
77821,1
6931,0
27814,0
90851,1
122720,0
69598,0
126791,0
127473,0
60805,0
103393,0
10801,0
39468,1
104341,0
12638,0
108919,0
57943,0
3118,0
108005,0
100232,0
50851,0
57710,0
95798,0
34056,0
95918,0
87672,0
79977,0
36255,0
63246,1
149467,0
72291,0
80620,0
2621,0
69603,1
15551,0
34213,0
134270,0
2590,0
123497,0
122557,0
133342,0
47757,0
67919,0
46172,0
14655,1
9351,0
92102,0
128472,0
67363,0
81760,0
99857,0
111355,0
140883,0
145183,0
56396,1
112571,0
110731,0
126453,0
114689,0
144274,0
98398,0
68811,0
111206,0
15553,0
68299,0
115967,0
38979,0
17091,0
24516,0
14036,0
133294,0
29051,0
130110,0
24189,0
14218,0
25867,0
135542,0
104593,0
45902,0
67618,0
139761,0
71538,0
101256,0
23273,0
118110,1
81026,0
20801,0
128054,1
116382,0
19885,0
3791,0
64443,0
104607,0
116800,0
32391,0
142595,0
87822,0
99754,0
16753,0
132467,0
19698,0
149399,0
35497,0
105810,0
120537,0
37164,0
80392,1
66365,1
75167,0
137207,1
67130,0
82457,0
18056,0
52070,0
71473,0
39463,0
48231,0
33277,1
14600,0
76031,0
37586,0
36324,0
19030,0
25623,0
20739,0
68025,0
46331,0
112082,0
24918,0
45270,0
118785,0
130723,0
146852,0
56487,0
8257,0
42830,0
17010,0
16366,0
66398,0
64762,0
121827,0
127309,0
61296,0
138303,0
11962,0
120795,0
10095,0
73498,0
75141,0
132859,0
133007,0
56009,0
148836,0
55201,0
147711,0
78876,0
148361,0
107136,0
67107,0
58318,0
67994,0
112611,0
119159,0
88411,0
78950,0
124728,0
59489,0
38319,0
59155,0
81123,0
12468,0
100625,0
63065,0
112152,0
21900,0
37400,1
14365,0
74396,0
123432,0
34857,0
22412,0
65260,1
42348,0
143443,0
77318,0
62425,0
144856,0
66055,0
29109,0
49339,0
32582,0
149427,0
23824,0
56857,0
134878,0
117080,0
98370,0
79139,0
53677,0
114171,1
8470,1
91461,0
74782,0
33863,0
139151,0
12790,0
126110,0
113435,0
15271,0
38658,0
107023,0
847,0
100894,0
110107,0
148913,1
44555,0
117697,0
77966,0
74843,0
18183,0
108870,0
122746,0
80255,0
15405,0
50049,0
47463,0
81176,0
137933,0
6778,0
142953,0
144406,0
108681,0
110045,0
31405,0
65818,0
52004,0
47626,0
134551,0
21368,0
72647,0
47648,0
48753,0
114818,0
42659,0
18051,0
53619,0
843,0
36380,0
1911,1
138567,1
105246,0
115079,0
148705,0
137731,0
82190,0
139432,0
8802,0
40876,0
12195,0
64742,0
116129,0
67856,0
83521,0
70261,0
87079,0
96653,0
43525,0
149384,0
75787,0
126721,0
72727,0
6205,0
124923,0
123784,0
61243,0
3817,0
137575,0
66839,0
21344,0
128255,0
135457,0
86220,0
114568,0
6305,0
132248,0
121749,0
15153,0
87091,0
7271,0
122650,0
102300,0
96717,0
146533,0
99960,0
111593,0
127617,0
11416,0
9248,0
127791,0
35779,0
41788,0
143826,0
23944,1
78267,0
81651,1
138573,0
113777,0
17451,0
50560,0
39494,0
54221,0
121572,1
123528,0
108289,0
119789,0
98954,0
30581,0
46512,0
120541,0
147226,0
60079,0
67066,0
5107,0
44484,0
12129,0
82162,0
19706,0
100920,0
68580,0
110982,0
108310,0
1894,1
17238,0
129353,0
74361,0
61530,0
61345,0
119565,0
21461,0
46664,0
64242,0
90344,0
64153,1
69892,0
27715,0
82589,0
58144,0
104998,0
131914,1
49099,0
38013,0
64219,0
136178,0
122519,0
35826,1
65734,0
105113,0
17637,0
23099,0
140772,0
13806,1
98677,0
94563,0
13938,0
18267,0
91317,0
93603,0
73650,0
63641,0
118036,0
20253,0
39900,0
139938,0
85561,0
65808,0
21520,0
135784,0
11231,0
85122,0
99360,0
148297,0
77159,0
38483,0
35330,0
130765,0
139057,0
59393,0
109865,0
79039,0
114016,0
99432,0
142313,0
137971,0
4820,0
115112,0
121861,0
31713,1
125431,0
72317,0
57101,0
132470,0
124359,0
98424,0
51067,0
2274,0
56475,0
5127,0
55348,0
5141,0
132819,0
36408,0
106267,0
106315,0
122134,0
43771,0
23479,0
47554,1
75263,0
81300,0
100476,0
27644,0
66549,0
55736,0
107716,0
114852,0
23374,0
3091,0
123764,0
31190,0
87568,0
121086,0
12530,0
18546,0
95293,0
144071,0
8366,0
42699,0
33748,0
45409,0
91020,0
101280,0
118170,0
98875,1
149911,0
3528,0
14764,0
50223,0
12837,0
47406,0
6546,0
104688,0
81250,0
149080,0
112648,0
116934,0
78654,0
56808,0
45792,1
128406,0
134777,1
72835,0
85760,0
149436,0
35676,0
14897,0
147197,0
24869,0
108525,0
39362,0
116299,0
64505,0
75284,0
84378,0
89362,0
42948,0
71337,0
104526,0
61437,0
37220,0
58833,0
145077,0
42300,0
147202,0
148203,0
105146,0
141606,0
141451,1
144890,0
145526,0
27445,0
133810,0
79943,0
128578,1
33793,0
4583,0
74507,0
19169,0
38239,0
109935,0
84333,0
72974,0
44698,0
19953,0
126850,0
122633,0
138014,0
103355,1
101980,0
84675,0
142497,1
12038,0
124120,0
80951,0
119361,0
35643,0
56328,0
47240,0
146625,0
145601,0
20502,0
140736,0
113375,0
72958,0
15524,0
107315,0
90067,0
44560,0
16735,1
44381,0
107961,0
32901,0
111726,0
65644,0
62060,0
16729,0
121508,0
40067,0
51869,1
63459,0
129035,0
72376,0
109121,0
142779,0
53149,0
9997,0
14350,0
2704,0
114781,0
63929,0
8280,0
24538,1
55430,0
66819,0
88898,0
73799,0
139804,0
100406,0
119116,0
6734,0
142884,0
2208,0
86472,0
45669,0
56163,0
97434,0
133659,0
22278,1
97536,0
88142,0
71298,0
140802,0
90047,0
45938,0
75926,0
58720,0
148270,0
135876,0
34542,0
10506,0
57951,0
53013,0
138180,0
52086,0
69501,0
15384,1
128728,0
16482,0
12781,0
52957,0
124974,0
40833,0
140348,0
65760,0
63926,0
144827,0
92499,0
75800,0
134865,0
17626,0
91239,0
50857,0
47627,0
145510,0
141867,0
70656,1
55751,0
139955,0
60983,0
5334,0
109490,0
103807,1
98193,1
130879,0
70714,0
116381,0
72873,0
25090,0
61714,0
71585,0
718,0
35386,0
73267,0
66133,0
67373,0
96469,0
59440,0
24748,0
28377,0
64208,0
106150,0
148079,0
67959,0
59878,1
78298,0
31766,0
117194,0
50117,0
57084,0
111653,0
79720,0
50831,0
141756,0
122177,0
43109,0
82324,0
56972,0
24765,0
113222,0
18330,0
54293,0
36806,0
146565,0
141,0
6948,1
69806,0
41569,0
67328,0
102368,0
22213,0
11882,0
65607,0
53095,0
71721,0
64489,0
99063,0
141781,0
15363,0
97142,0
33529,0
76396,0
144673,0
142432,0
43602,0
16921,0
94263,0
76817,0
78016,0
100592,0
148621,0
70332,0
79890,0
40367,0
23817,0
136454,0
53022,0
27658,0
70973,0
132055,0
106302,0
94681,0
96178,0
41048,1
68313,0
144521,0
32234,0
139007,0
136711,1
146611,0
86635,0
13410,0
27096,0
44766,0
111786,1
92953,0
119837,0
101519,0
5634,0
104015,0
115524,0
113767,0
147076,0
127719,1
26452,0
5003,0
101478,0
121847,1
113937,0
50150,0
34301,0
83038,0
53887,0
98762,0
24037,0
67659,1
1748,0
131348,0
81693,0
24359,0
104757,0
24448,0
33516,0
32093,0
121380,0
59905,0
10136,0
60368,0
23094,0
93650,0
22953,0
135167,0
41408,0
14685,0
5117,0
124792,0
64873,0
75751,0
56682,0
69474,1
83403,1
47085,0
14867,0
3490,1
4495,0
16258,0
6007,0
80727,0
118255,0
121530,0
76774,0
94988,0
81825,0
110631,0
26788,0
136489,0
16564,0
91761,0
27585,0
132197,0
3995,0
136333,0
89259,0
38834,0
44135,0
123522,0
40431,0
106609,0
76150,0
92745,0
137279,0
135942,0
42623,0
45788,0
7198,0
120657,0
18455,0
12723,0
127144,0
119211,1
42489,0
105357,0
110942,0
39168,0
126071,0
71530,0
117574,0
113617,0
105322,1
87710,0
37974,0
39019,0
44040,0
25003,0
46753,0
66442,0
97138,0
57321,0
100445,0
126638,1
148963,0
20194,0
57830,1
88743,0
19899,0
31105,0
137737,0
87410,1
103693,0
48160,0
37194,0
50832,0
117769,0
73669,0
76375,0
39906,1
125116,0
118496,0
55695,0
121513,0
91595,0
27477,1
5609,0
76160,0
49094,0
78675,0
23882,0
125594,0
23367,0
37359,0
60241,0
135693,0
127368,0
33892,0
140606,0
66862,0
36142,0
66159,0
52381,0
37568,0
148929,0
74143,0
89611,0
45313,0
3213,0
118989,0
42535,0
43516,0
38874,0
15955,0
54801,0
18284,0
119145,0
25180,0
134151,0
82051,0
30443,0
68943,0
23525,0
120913,0
23619,0
67555,0
44830,0
11001,0
49323,0
13435,0
62591,0
108698,0
100043,0
107199,0
100193,1
123058,0
46839,1
118087,0
142594,1
129992,0
10266,0
104729,0
30153,0
138166,0
5984,0
11778,0
113514,0
97837,0
80535,0
5711,0
117239,0
146905,0
32593,0
5222,0
139962,1
48088,0
5834,0
9378,0
106837,0
88019,0
41721,0
30418,0
61726,0
60667,0
7818,0
141408,0
54074,0
14477,0
144796,0
53512,1
83656,1
108149,0
23795,0
111458,0
62280,0
58621,0
146021,0
37026,1
79333,0
58093,0
81656,0
40038,0
88939,0
59169,0
2711,0
37503,0
47796,0
121143,0
36820,0
84702,0
227,0
80661,0
128497,0
45553,0
21873,0
144693,0
147223,0
26269,0
35656,0
54294,1
80089,0
28207,0
36652,0
40669,0
6933,0
20653,0
69253,0
21449,0
142942,0
62748,0
140100,0
18216,0
114738,0
41472,0
11896,0
145297,0
127537,0
82380,0
128294,0
21482,0
142250,0
125056,0
78240,0
71050,0
58171,0
50190,0
46079,0
120904,0
40105,1
31535,0
18563,0
143353,0
103624,0
1067,0
128337,0
5647,0
109405,0
1579,1
140986,0
100154,0
80987,0
36767,0
133911,0
12702,1
107323,0
92007,0
108554,0
11446,0
91723,0
19454,0
90214,0
119465,0
52735,0
81441,0
94376,0
125871,0
11831,0
120770,0
92880,0
23434,0
62632,0
101291,0
29833,1
97786,0
32358,0
105150,0
92217,0
85029,0
98529,0
75884,0
83282,0
130212,0
114930,0
38135,0
20957,0
76970,0
79105,1
16669,1
36584,1
41738,1
103222,0
129141,0
77215,0
35115,0
118161,0
141544,0
24463,0
35452,0
36878,0
40197,0
66325,0
35828,0
53176,0
52340,0
148352,0
117957,0
46187,0
148904,0
120439,0
91727,0
109728,0
99181,0
98337,0
131519,0
91221,0
5326,0
38344,0
87892,0
87513,0
143683,1
59951,1
149056,0
129218,0
66265,0
97070,0
88538,0
19535,0
27436,0
104279,0
104347,0
28029,0
115148,0
86590,0
14924,0
73735,0
51203,0
74327,1
29379,0
58996,0
16069,0
91109,0
43523,0
61656,0
88534,1
27120,0
95624,0
142368,0
128577,0
64357,0
116268,0
42085,1
131089,0
113812,0
87966,0
113639,0
102708,0
119759,0
114552,1
29943,0
18277,0
52674,0
9262,0
128100,0
112158,0
97821,0
146262,0
44580,0
74130,0
8614,0
5656,0
30351,0
130726,0
73178,0
12502,0
47712,0
97567,0
101561,0
129467,0
50421,0
60383,1
52015,0
140103,0
126161,0
129927,0
135228,0
106980,1
93129,0
132994,0
132946,0
2364,0
50229,1
96312,0
124034,0
29058,0
72689,0
144986,0
52884,0
40818,0
25292,0
97620,0
80715,0
10204,0
48475,0
120654,0
120618,0
4926,0
22100,0
82709,0
105683,0
63743,0
67837,0
84544,0
140426,0
38661,0
36040,0
72196,0
135072,0
21785,0
77112,1
122287,1
78804,0
71518,0
52657,0
112662,0
13561,0
66460,0
127176,0
125035,1
27798,1
74660,0
59538,0
102609,0
136434,0
99747,1
52960,0
38098,0
38185,0
113170,1
82770,0
36698,0
53464,1
135303,0
116553,0
31164,0
23372,0
29155,0
116101,0
6773,0
89010,0
147798,0
46782,0
22508,0
108171,1
137217,0
124688,1
131572,0
15726,0
44009,0
122261,0
20912,0
63773,0
99056,0
54305,0
72516,0
81776,0
102493,0
38174,0
40239,0
25459,0
16850,0
124275,0
75645,0
35366,0
122193,0
52503,0
5244,0
15272,0
90590,1
124017,0
96167,0
84724,0
144282,0
40241,0
93522,0
135256,1
30662,0
83003,0
43832,0
83927,0
102168,0
141967,0
85784,0
122846,0
113653,0
34706,0
145669,0
129128,0
79657,0
130469,0
149877,0
116162,0
130062,0
112813,0
92380,0
114843,0
87132,0
121989,0
149222,0
83429,0
9131,0
8207,0
130430,0
53447,0
125168,0
134263,0
80198,0
86476,0
47209,0
142149,0
105861,0
12529,0
91270,0
145386,0
80227,1
56591,0
16822,0
33832,0
51301,0
81565,0
132954,0
123783,0
143277,0
48775,0
127565,0
54692,0
6173,0
6142,0
93636,0
95725,0
27780,0
94491,0
44703,0
149437,0
30907,0
60626,0
138409,0
115621,1
141832,0
20849,0
60624,0
62480,1
9089,0
58169,0
82757,0
70375,0
69829,1
67698,0
11467,1
113914,0
126070,0
146629,1
137947,0
7708,0
132336,0
16878,0
72242,0
56319,0
2429,0
52121,0
133357,0
124237,0
67657,0
55121,0
92613,0
43853,1
55558,0
39802,0
2853,0
127127,0
105300,0
73032,0
33374,0
98557,1
36210,0
38372,0
51009,0
7360,0
33759,0
91598,0
39636,0
16566,0
77011,0
65718,0
121019,0
79218,0
148848,0
121416,0
149147,1
7420,0
85907,0
127561,0
98575,0
113695,0
131354,0
67056,0
4588,0
56849,0
94740,0
113022,0
46081,0
49551,0
47093,0
33348,0
124233,0
87771,0
30098,0
135308,0
40510,0
124397,0
92776,0
135723,0
24081,0
139638,0
24615,0
25052,0
55062,0
4569,1
106543,0
24124,0
64880,0
140954,0
108245,0
47444,0
115033,0
8830,0
20147,0
9652,0
79435,0
31441,0
97843,0
75785,0
44695,0
71816,0
136761,0
134787,1
99866,0
8242,0
14949,0
115408,0
137116,0
80018,0
62551,0
16579,0
142678,0
92876,0
102362,0
43551,0
16864,0
26884,0
9230,0
15530,0
121353,0
53614,0
63878,0
91500,0
90034,0
33099,0
100750,0
93199,0
78668,0
56895,0
19653,0
30408,0
104559,0
22452,0
61915,0
49018,0
98666,0
20078,0
141431,0
119289,0
104261,0
17371,0
133348,0
69294,0
29403,0
146069,0
41842,0
114596,0
8812,0
93420,0
66774,0
99777,0
142439,0
18301,0
53930,0
96576,0
139544,0
99197,0
83305,0
10076,0
92786,0
103491,0
1319,0
110510,0
80623,0
13958,0
29288,0
15259,0
110168,0
109077,0
122103,0
43649,0
17036,0
145820,0
69757,0
141584,0
97168,0
55343,0
92282,0
2587,0
125354,0
12959,0
44652,0
56369,0
94161,0
145017,0
17847,0
35021,0
123038,0
128771,0
15709,0
4637,0
61972,0
14184,0
7963,0
19211,0
120171,0
134407,0
14333,0
38955,0
43418,0
36178,0
72663,1
136643,0
136914,0
60599,0
138382,0
85081,0
15317,0
119410,0
94019,0
7735,0
1506,0
14088,0
9104,0
20325,0
67149,1
54840,0
84939,0
11436,0
75211,1
30449,0
104908,0
18304,0
10606,0
41860,0
79706,0
105673,0
25046,0
91082,0
26852,0
79960,0
20814,0
43343,0
18614,0
37325,0
60265,0
13590,0
18672,0
11926,0
113815,0
75429,0
362,0
27085,0
25827,0
85459,0
135257,0
24064,0
129683,1
147123,0
121820,0
142086,0
19516,0
77534,0
99526,0
40842,0
72238,0
135799,0
48966,0
6210,0
64282,0
30780,0
105346,0
87765,0
109162,0
28672,0
129120,0
49125,1
24796,0
62989,0
144822,0
77517,0
1979,0
29628,0
11073,0
143084,0
115390,0
128427,0
126563,0
45435,0
36489,1
79806,0
9017,0
46545,0
112163,0
100795,0
74031,0
87789,0
73566,0
14932,1
143985,0
37675,0
15428,0
71644,1
133157,0
144115,0
139640,0
143995,0
92029,0
51061,0
97045,0
2387,0
118380,0
5673,0
122847,1
23621,0
52641,1
115845,0
41210,0
13262,0
33025,0
146214,0
58063,0
30243,0
37548,0
149881,0
78084,0
108778,0
121135,0
51508,0
105897,0
82823,0
91483,0
27632,0
11410,0
104355,0
46966,0
65601,0
41214,1
46747,0
117698,0
89426,0
105978,0
107609,0
12478,0
144768,0
128999,0
30461,0
147314,0
52667,0
109861,0
125775,0
90506,0
22696,0
19377,0
92171,0
106405,0
63556,0
100679,0
133127,0
70099,0
145377,0
16207,0
148611,0
70602,0
10430,0
121386,0
9286,0
69917,0
12537,1
57505,0
128410,0
141432,0
41647,0
753,0
67235,0
70502,0
79948,0
134220,0
25056,0
67083,0
82097,0
122951,0
79905,0
147138,0
33105,0
87400,0
133369,0
22885,0
55180,0
109524,0
82338,0
136681,0
99650,0
4633,0
33994,1
134119,0
41961,0
129875,0
19962,0
89088,1
3186,0
136769,0
98732,0
18897,1
63510,1
8602,0
123901,1
38529,0
71620,0
41076,0
124695,0
136108,0
83985,0
88003,0
113851,0
42210,0
144444,0
137054,0
144528,0
41352,0
74921,0
145477,0
78647,0
101555,1
83229,0
147512,0
126300,0
137428,0
56560,0
74796,0
86399,0
74792,0
20956,0
133029,1
67030,0
104199,0
64377,0
19057,0
39201,0
135730,0
90957,0
2602,0
73230,0
44811,0
148858,0
84595,0
63943,0
89641,0
141660,0
23155,0
19255,1
100320,1
61758,0
24337,0
98238,0
63599,0
133988,1
79999,0
26418,0
11509,0
34709,0
110895,0
129359,0
116269,0
26332,1
57439,0
61347,0
118930,0
99263,0
126323,1
50409,0
125295,0
115860,0
59308,0
124220,1
59135,0
143417,1
18173,0
147804,0
101087,0
143810,0
133464,0
102932,0
100023,1
133566,0
14161,0
22400,0
90577,0
93590,0
32196,0
31898,0
106809,0
90124,0
28360,0
101184,0
26146,0
118900,0
18664,1
69171,0
98501,0
65333,0
61602,0
19922,0
85664,0
4,0
138291,0
28260,0
16440,0
77246,0
137934,0
3867,0
147913,0
62293,0
43938,0
87762,0
105893,0
97493,0
66045,0
42905,0
82170,0
25836,0
89263,0
143673,0
96596,0
1089,0
94584,0
26891,0
113298,0
140813,1
135571,0
32043,0
117731,0
25457,0
22905,0
123035,0
81883,0
144051,0
108347,0
6770,0
108322,0
3045,0
60048,0
78900,0
120521,0
67814,0
7965,1
117096,0
49066,0
37788,0
102667,0
36836,0
53764,0
111292,0
89460,0
138158,1
85465,0
75353,0
104191,0
94344,0
30376,0
92347,1
12395,0
113989,0
103203,0
79373,0
18996,0
47520,0
9776,0
135871,0
98059,0
31747,0
129188,0
101926,0
129328,0
133409,0
87529,0
133922,0
92631,0
85766,0
145626,0
28887,0
101119,0
15602,0
147353,0
95107,0
17813,0
120271,0
54697,0
59698,0
44160,0
3352,1
889,0
90676,0
2784,0
41029,0
43139,0
3687,0
77051,0
111240,0
57156,0
8008,0
98940,0
110324,0
63272,0
75660,0
3777,0
30361,0
69411,0
120553,1
30934,0
31739,0
119107,1
120548,1
17119,0
15433,0
68505,0
88659,0
44664,0
68293,0
50010,0
