,id,churn_probability
16143,86142,-1
16144,86143,-1
16145,86144,-1
16146,86145,-1
16147,86146,-1
16148,86147,-1
16149,86148,-1
16150,86149,-1
16151,86150,-1
16152,86151,-1
16153,86152,-1
16154,86153,-1
16155,86154,-1
16156,86155,-1
16157,86156,-1
16158,86157,-1
16159,86158,-1
16160,86159,-1
16161,86160,-1
16162,86161,-1
16163,86162,-1
16164,86163,-1
16165,86164,-1
16166,86165,-1
16167,86166,-1
16168,86167,-1
16169,86168,-1
16170,86169,-1
16171,86170,-1
16172,86171,-1
16173,86172,-1
16174,86173,-1
16175,86174,-1
16176,86175,-1
16177,86176,-1
16178,86177,-1
16179,86178,-1
16180,86179,-1
16181,86180,-1
16182,86181,-1
16183,86182,-1
16184,86183,-1
16185,86184,-1
16186,86185,-1
16187,86186,-1
16188,86187,-1
16189,86188,-1
16190,86189,-1
16191,86190,-1
16192,86191,-1
16193,86192,-1
16194,86193,-1
16195,86194,-1
16196,86195,-1
16197,86196,-1
16198,86197,-1
16199,86198,-1
16200,86199,-1
16201,86200,-1
16202,86201,-1
16203,86202,-1
16204,86203,-1
16205,86204,-1
16206,86205,-1
16207,86206,-1
16208,86207,-1
16209,86208,-1
16210,86209,-1
16211,86210,-1
16212,86211,-1
16213,86212,-1
16214,86213,-1
16215,86214,-1
16216,86215,-1
16217,86216,-1
16218,86217,-1
16219,86218,-1
16220,86219,-1
16221,86220,-1
16222,86221,-1
16223,86222,-1
16224,86223,-1
16225,86224,-1
16226,86225,-1
16227,86226,-1
16228,86227,-1
16229,86228,-1
16230,86229,-1
16231,86230,-1
16232,86231,-1
16233,86232,-1
16234,86233,-1
16235,86234,-1
16236,86235,-1
16237,86236,-1
16238,86237,-1
16239,86238,-1
16240,86239,-1
16241,86240,-1
16242,86241,-1
16243,86242,-1
16244,86243,-1
16245,86244,-1
16246,86245,-1
16247,86246,-1
16248,86247,-1
16249,86248,-1
16250,86249,-1
16251,86250,-1
16252,86251,-1
16253,86252,-1
16254,86253,-1
16255,86254,-1
16256,86255,-1
16257,86256,-1
16258,86257,-1
16259,86258,-1
16260,86259,-1
16261,86260,-1
16262,86261,-1
16263,86262,-1
16264,86263,-1
16265,86264,-1
16266,86265,-1
16267,86266,-1
16268,86267,-1
16269,86268,-1
16270,86269,-1
16271,86270,-1
16272,86271,-1
16273,86272,-1
16274,86273,-1
16275,86274,-1
16276,86275,-1
16277,86276,-1
16278,86277,-1
16279,86278,-1
16280,86279,-1
16281,86280,-1
16282,86281,-1
16283,86282,-1
16284,86283,-1
16285,86284,-1
16286,86285,-1
16287,86286,-1
16288,86287,-1
16289,86288,-1
16290,86289,-1
16291,86290,-1
16292,86291,-1
16293,86292,-1
16294,86293,-1
16295,86294,-1
16296,86295,-1
16297,86296,-1
16298,86297,-1
16299,86298,-1
16300,86299,-1
16301,86300,-1
16302,86301,-1
16303,86302,-1
16304,86303,-1
16305,86304,-1
16306,86305,-1
16307,86306,-1
16308,86307,-1
16309,86308,-1
16310,86309,-1
16311,86310,-1
16312,86311,-1
16313,86312,-1
16314,86313,-1
16315,86314,-1
16316,86315,-1
16317,86316,-1
16318,86317,-1
16319,86318,-1
16320,86319,-1
16321,86320,-1
16322,86321,-1
16323,86322,-1
16324,86323,-1
16325,86324,-1
16326,86325,-1
16327,86326,-1
16328,86327,-1
16329,86328,-1
16330,86329,-1
16331,86330,-1
16332,86331,-1
16333,86332,-1
16334,86333,-1
16335,86334,-1
16336,86335,-1
16337,86336,-1
16338,86337,-1
16339,86338,-1
16340,86339,-1
16341,86340,-1
16342,86341,-1
16343,86342,-1
16344,86343,-1
16345,86344,-1
16346,86345,-1
16347,86346,-1
16348,86347,-1
16349,86348,-1
16350,86349,-1
16351,86350,-1
16352,86351,-1
16353,86352,-1
16354,86353,-1
16355,86354,-1
16356,86355,-1
16357,86356,-1
16358,86357,-1
16359,86358,-1
16360,86359,-1
16361,86360,-1
16362,86361,-1
16363,86362,-1
16364,86363,-1
16365,86364,-1
16366,86365,-1
16367,86366,-1
16368,86367,-1
16369,86368,-1
16370,86369,-1
16371,86370,-1
16372,86371,-1
16373,86372,-1
16374,86373,-1
16375,86374,-1
16376,86375,-1
16377,86376,-1
16378,86377,-1
16379,86378,-1
16380,86379,-1
16381,86380,-1
16382,86381,-1
16383,86382,-1
16384,86383,-1
16385,86384,-1
16386,86385,-1
16387,86386,-1
16388,86387,-1
16389,86388,-1
16390,86389,-1
16391,86390,-1
16392,86391,-1
16393,86392,-1
16394,86393,-1
16395,86394,-1
16396,86395,-1
16397,86396,-1
16398,86397,-1
16399,86398,-1
16400,86399,-1
16401,86400,-1
16402,86401,-1
16403,86402,-1
16404,86403,-1
16405,86404,-1
16406,86405,-1
16407,86406,-1
16408,86407,-1
16409,86408,-1
16410,86409,-1
16411,86410,-1
16412,86411,-1
16413,86412,-1
16414,86413,-1
16415,86414,-1
16416,86415,-1
16417,86416,-1
16418,86417,-1
16419,86418,-1
16420,86419,-1
16421,86420,-1
16422,86421,-1
16423,86422,-1
16424,86423,-1
16425,86424,-1
16426,86425,-1
16427,86426,-1
16428,86427,-1
16429,86428,-1
16430,86429,-1
16431,86430,-1
16432,86431,-1
16433,86432,-1
16434,86433,-1
16435,86434,-1
16436,86435,-1
16437,86436,-1
16438,86437,-1
16439,86438,-1
16440,86439,-1
16441,86440,-1
16442,86441,-1
16443,86442,-1
16444,86443,-1
16445,86444,-1
16446,86445,-1
16447,86446,-1
16448,86447,-1
16449,86448,-1
16450,86449,-1
16451,86450,-1
16452,86451,-1
16453,86452,-1
16454,86453,-1
16455,86454,-1
16456,86455,-1
16457,86456,-1
16458,86457,-1
16459,86458,-1
16460,86459,-1
16461,86460,-1
16462,86461,-1
16463,86462,-1
16464,86463,-1
16465,86464,-1
16466,86465,-1
16467,86466,-1
16468,86467,-1
16469,86468,-1
16470,86469,-1
16471,86470,-1
16472,86471,-1
16473,86472,-1
16474,86473,-1
16475,86474,-1
16476,86475,-1
16477,86476,-1
16478,86477,-1
16479,86478,-1
16480,86479,-1
16481,86480,-1
16482,86481,-1
16483,86482,-1
16484,86483,-1
16485,86484,-1
16486,86485,-1
16487,86486,-1
16488,86487,-1
16489,86488,-1
16490,86489,-1
16491,86490,-1
16492,86491,-1
16493,86492,-1
16494,86493,-1
16495,86494,-1
16496,86495,-1
16497,86496,-1
16498,86497,-1
16499,86498,-1
16500,86499,-1
16501,86500,-1
16502,86501,-1
16503,86502,-1
16504,86503,-1
16505,86504,-1
16506,86505,-1
16507,86506,-1
16508,86507,-1
16509,86508,-1
16510,86509,-1
16511,86510,-1
16512,86511,-1
16513,86512,-1
16514,86513,-1
16515,86514,-1
16516,86515,-1
16517,86516,-1
16518,86517,-1
16519,86518,-1
16520,86519,-1
16521,86520,-1
16522,86521,-1
16523,86522,-1
16524,86523,-1
16525,86524,-1
16526,86525,-1
16527,86526,-1
16528,86527,-1
16529,86528,-1
16530,86529,-1
16531,86530,-1
16532,86531,-1
16533,86532,-1
16534,86533,-1
16535,86534,-1
16536,86535,-1
16537,86536,-1
16538,86537,-1
16539,86538,-1
16540,86539,-1
16541,86540,-1
16542,86541,-1
16543,86542,-1
16544,86543,-1
16545,86544,-1
16546,86545,-1
16547,86546,-1
16548,86547,-1
16549,86548,-1
16550,86549,-1
16551,86550,-1
16552,86551,-1
16553,86552,-1
16554,86553,-1
16555,86554,-1
16556,86555,-1
16557,86556,-1
16558,86557,-1
16559,86558,-1
16560,86559,-1
16561,86560,-1
16562,86561,-1
16563,86562,-1
16564,86563,-1
16565,86564,-1
16566,86565,-1
16567,86566,-1
16568,86567,-1
16569,86568,-1
16570,86569,-1
16571,86570,-1
16572,86571,-1
16573,86572,-1
16574,86573,-1
16575,86574,-1
16576,86575,-1
16577,86576,-1
16578,86577,-1
16579,86578,-1
16580,86579,-1
16581,86580,-1
16582,86581,-1
16583,86582,-1
16584,86583,-1
16585,86584,-1
16586,86585,-1
16587,86586,-1
16588,86587,-1
16589,86588,-1
16590,86589,-1
16591,86590,-1
16592,86591,-1
16593,86592,-1
16594,86593,-1
16595,86594,-1
16596,86595,-1
16597,86596,-1
16598,86597,-1
16599,86598,-1
16600,86599,-1
16601,86600,-1
16602,86601,-1
16603,86602,-1
16604,86603,-1
16605,86604,-1
16606,86605,-1
16607,86606,-1
16608,86607,-1
16609,86608,-1
16610,86609,-1
16611,86610,-1
16612,86611,-1
16613,86612,-1
16614,86613,-1
16615,86614,-1
16616,86615,-1
16617,86616,-1
16618,86617,-1
16619,86618,-1
16620,86619,-1
16621,86620,-1
16622,86621,-1
16623,86622,-1
16624,86623,-1
16625,86624,-1
16626,86625,-1
16627,86626,-1
16628,86627,-1
16629,86628,-1
16630,86629,-1
16631,86630,-1
16632,86631,-1
16633,86632,-1
16634,86633,-1
16635,86634,-1
16636,86635,-1
16637,86636,-1
16638,86637,-1
16639,86638,-1
16640,86639,-1
16641,86640,-1
16642,86641,-1
16643,86642,-1
16644,86643,-1
16645,86644,-1
16646,86645,-1
16647,86646,-1
16648,86647,-1
16649,86648,-1
16650,86649,-1
16651,86650,-1
16652,86651,-1
16653,86652,-1
16654,86653,-1
16655,86654,-1
16656,86655,-1
16657,86656,-1
16658,86657,-1
16659,86658,-1
16660,86659,-1
16661,86660,-1
16662,86661,-1
16663,86662,-1
16664,86663,-1
16665,86664,-1
16666,86665,-1
16667,86666,-1
16668,86667,-1
16669,86668,-1
16670,86669,-1
16671,86670,-1
16672,86671,-1
16673,86672,-1
16674,86673,-1
16675,86674,-1
16676,86675,-1
16677,86676,-1
16678,86677,-1
16679,86678,-1
16680,86679,-1
16681,86680,-1
16682,86681,-1
16683,86682,-1
16684,86683,-1
16685,86684,-1
16686,86685,-1
16687,86686,-1
16688,86687,-1
16689,86688,-1
16690,86689,-1
16691,86690,-1
16692,86691,-1
16693,86692,-1
16694,86693,-1
16695,86694,-1
16696,86695,-1
16697,86696,-1
16698,86697,-1
16699,86698,-1
16700,86699,-1
16701,86700,-1
16702,86701,-1
16703,86702,-1
16704,86703,-1
16705,86704,-1
16706,86705,-1
16707,86706,-1
16708,86707,-1
16709,86708,-1
16710,86709,-1
16711,86710,-1
16712,86711,-1
16713,86712,-1
16714,86713,-1
16715,86714,-1
16716,86715,-1
16717,86716,-1
16718,86717,-1
16719,86718,-1
16720,86719,-1
16721,86720,-1
16722,86721,-1
16723,86722,-1
16724,86723,-1
16725,86724,-1
16726,86725,-1
16727,86726,-1
16728,86727,-1
16729,86728,-1
16730,86729,-1
16731,86730,-1
16732,86731,-1
16733,86732,-1
16734,86733,-1
16735,86734,-1
16736,86735,-1
16737,86736,-1
16738,86737,-1
16739,86738,-1
16740,86739,-1
16741,86740,-1
16742,86741,-1
16743,86742,-1
16744,86743,-1
16745,86744,-1
16746,86745,-1
16747,86746,-1
16748,86747,-1
16749,86748,-1
16750,86749,-1
16751,86750,-1
16752,86751,-1
16753,86752,-1
16754,86753,-1
16755,86754,-1
16756,86755,-1
16757,86756,-1
16758,86757,-1
16759,86758,-1
16760,86759,-1
16761,86760,-1
16762,86761,-1
16763,86762,-1
16764,86763,-1
16765,86764,-1
16766,86765,-1
16767,86766,-1
16768,86767,-1
16769,86768,-1
16770,86769,-1
16771,86770,-1
16772,86771,-1
16773,86772,-1
16774,86773,-1
16775,86774,-1
16776,86775,-1
16777,86776,-1
16778,86777,-1
16779,86778,-1
16780,86779,-1
16781,86780,-1
16782,86781,-1
16783,86782,-1
16784,86783,-1
16785,86784,-1
16786,86785,-1
16787,86786,-1
16788,86787,-1
16789,86788,-1
16790,86789,-1
16791,86790,-1
16792,86791,-1
16793,86792,-1
16794,86793,-1
16795,86794,-1
16796,86795,-1
16797,86796,-1
16798,86797,-1
16799,86798,-1
16800,86799,-1
16801,86800,-1
16802,86801,-1
16803,86802,-1
16804,86803,-1
16805,86804,-1
16806,86805,-1
16807,86806,-1
16808,86807,-1
16809,86808,-1
16810,86809,-1
16811,86810,-1
16812,86811,-1
16813,86812,-1
16814,86813,-1
16815,86814,-1
16816,86815,-1
16817,86816,-1
16818,86817,-1
16819,86818,-1
16820,86819,-1
16821,86820,-1
16822,86821,-1
16823,86822,-1
16824,86823,-1
16825,86824,-1
16826,86825,-1
16827,86826,-1
16828,86827,-1
16829,86828,-1
16830,86829,-1
16831,86830,-1
16832,86831,-1
16833,86832,-1
16834,86833,-1
16835,86834,-1
16836,86835,-1
16837,86836,-1
16838,86837,-1
16839,86838,-1
16840,86839,-1
16841,86840,-1
16842,86841,-1
16843,86842,-1
16844,86843,-1
16845,86844,-1
16846,86845,-1
16847,86846,-1
16848,86847,-1
16849,86848,-1
16850,86849,-1
16851,86850,-1
16852,86851,-1
16853,86852,-1
16854,86853,-1
16855,86854,-1
16856,86855,-1
16857,86856,-1
16858,86857,-1
16859,86858,-1
16860,86859,-1
16861,86860,-1
16862,86861,-1
16863,86862,-1
16864,86863,-1
16865,86864,-1
16866,86865,-1
16867,86866,-1
16868,86867,-1
16869,86868,-1
16870,86869,-1
16871,86870,-1
16872,86871,-1
16873,86872,-1
16874,86873,-1
16875,86874,-1
16876,86875,-1
16877,86876,-1
16878,86877,-1
16879,86878,-1
16880,86879,-1
16881,86880,-1
16882,86881,-1
16883,86882,-1
16884,86883,-1
16885,86884,-1
16886,86885,-1
16887,86886,-1
16888,86887,-1
16889,86888,-1
16890,86889,-1
16891,86890,-1
16892,86891,-1
16893,86892,-1
16894,86893,-1
16895,86894,-1
16896,86895,-1
16897,86896,-1
16898,86897,-1
16899,86898,-1
16900,86899,-1
16901,86900,-1
16902,86901,-1
16903,86902,-1
16904,86903,-1
16905,86904,-1
16906,86905,-1
16907,86906,-1
16908,86907,-1
16909,86908,-1
16910,86909,-1
16911,86910,-1
16912,86911,-1
16913,86912,-1
16914,86913,-1
16915,86914,-1
16916,86915,-1
16917,86916,-1
16918,86917,-1
16919,86918,-1
16920,86919,-1
16921,86920,-1
16922,86921,-1
16923,86922,-1
16924,86923,-1
16925,86924,-1
16926,86925,-1
16927,86926,-1
16928,86927,-1
16929,86928,-1
16930,86929,-1
16931,86930,-1
16932,86931,-1
16933,86932,-1
16934,86933,-1
16935,86934,-1
16936,86935,-1
16937,86936,-1
16938,86937,-1
16939,86938,-1
16940,86939,-1
16941,86940,-1
16942,86941,-1
16943,86942,-1
16944,86943,-1
16945,86944,-1
16946,86945,-1
16947,86946,-1
16948,86947,-1
16949,86948,-1
16950,86949,-1
16951,86950,-1
16952,86951,-1
16953,86952,-1
16954,86953,-1
16955,86954,-1
16956,86955,-1
16957,86956,-1
16958,86957,-1
16959,86958,-1
16960,86959,-1
16961,86960,-1
16962,86961,-1
16963,86962,-1
16964,86963,-1
16965,86964,-1
16966,86965,-1
16967,86966,-1
16968,86967,-1
16969,86968,-1
16970,86969,-1
16971,86970,-1
16972,86971,-1
16973,86972,-1
16974,86973,-1
16975,86974,-1
16976,86975,-1
16977,86976,-1
16978,86977,-1
16979,86978,-1
16980,86979,-1
16981,86980,-1
16982,86981,-1
16983,86982,-1
16984,86983,-1
16985,86984,-1
16986,86985,-1
16987,86986,-1
16988,86987,-1
16989,86988,-1
16990,86989,-1
16991,86990,-1
16992,86991,-1
16993,86992,-1
16994,86993,-1
16995,86994,-1
16996,86995,-1
16997,86996,-1
16998,86997,-1
16999,86998,-1
17000,86999,-1
17001,87000,-1
17002,87001,-1
17003,87002,-1
17004,87003,-1
17005,87004,-1
17006,87005,-1
17007,87006,-1
17008,87007,-1
17009,87008,-1
17010,87009,-1
17011,87010,-1
17012,87011,-1
17013,87012,-1
17014,87013,-1
17015,87014,-1
17016,87015,-1
17017,87016,-1
17018,87017,-1
17019,87018,-1
17020,87019,-1
17021,87020,-1
17022,87021,-1
17023,87022,-1
17024,87023,-1
17025,87024,-1
17026,87025,-1
17027,87026,-1
17028,87027,-1
17029,87028,-1
17030,87029,-1
17031,87030,-1
17032,87031,-1
17033,87032,-1
17034,87033,-1
17035,87034,-1
17036,87035,-1
17037,87036,-1
17038,87037,-1
17039,87038,-1
17040,87039,-1
17041,87040,-1
17042,87041,-1
17043,87042,-1
17044,87043,-1
17045,87044,-1
17046,87045,-1
17047,87046,-1
17048,87047,-1
17049,87048,-1
17050,87049,-1
17051,87050,-1
17052,87051,-1
17053,87052,-1
17054,87053,-1
17055,87054,-1
17056,87055,-1
17057,87056,-1
17058,87057,-1
17059,87058,-1
17060,87059,-1
17061,87060,-1
17062,87061,-1
17063,87062,-1
17064,87063,-1
17065,87064,-1
17066,87065,-1
17067,87066,-1
17068,87067,-1
17069,87068,-1
17070,87069,-1
17071,87070,-1
17072,87071,-1
17073,87072,-1
17074,87073,-1
17075,87074,-1
17076,87075,-1
17077,87076,-1
17078,87077,-1
17079,87078,-1
17080,87079,-1
17081,87080,-1
17082,87081,-1
17083,87082,-1
17084,87083,-1
17085,87084,-1
17086,87085,-1
17087,87086,-1
17088,87087,-1
17089,87088,-1
17090,87089,-1
17091,87090,-1
17092,87091,-1
17093,87092,-1
17094,87093,-1
17095,87094,-1
17096,87095,-1
17097,87096,-1
17098,87097,-1
17099,87098,-1
17100,87099,-1
17101,87100,-1
17102,87101,-1
17103,87102,-1
17104,87103,-1
17105,87104,-1
17106,87105,-1
17107,87106,-1
17108,87107,-1
17109,87108,-1
17110,87109,-1
17111,87110,-1
17112,87111,-1
17113,87112,-1
17114,87113,-1
17115,87114,-1
17116,87115,-1
17117,87116,-1
17118,87117,-1
17119,87118,-1
17120,87119,-1
17121,87120,-1
17122,87121,-1
17123,87122,-1
17124,87123,-1
17125,87124,-1
17126,87125,-1
17127,87126,-1
17128,87127,-1
17129,87128,-1
17130,87129,-1
17131,87130,-1
17132,87131,-1
17133,87132,-1
17134,87133,-1
17135,87134,-1
17136,87135,-1
17137,87136,-1
17138,87137,-1
17139,87138,-1
17140,87139,-1
17141,87140,-1
17142,87141,-1
17143,87142,-1
17144,87143,-1
17145,87144,-1
17146,87145,-1
17147,87146,-1
17148,87147,-1
17149,87148,-1
17150,87149,-1
17151,87150,-1
17152,87151,-1
17153,87152,-1
17154,87153,-1
17155,87154,-1
17156,87155,-1
17157,87156,-1
17158,87157,-1
17159,87158,-1
17160,87159,-1
17161,87160,-1
17162,87161,-1
17163,87162,-1
17164,87163,-1
17165,87164,-1
17166,87165,-1
17167,87166,-1
17168,87167,-1
17169,87168,-1
17170,87169,-1
17171,87170,-1
17172,87171,-1
17173,87172,-1
17174,87173,-1
17175,87174,-1
17176,87175,-1
17177,87176,-1
17178,87177,-1
17179,87178,-1
17180,87179,-1
17181,87180,-1
17182,87181,-1
17183,87182,-1
17184,87183,-1
17185,87184,-1
17186,87185,-1
17187,87186,-1
17188,87187,-1
17189,87188,-1
17190,87189,-1
17191,87190,-1
17192,87191,-1
17193,87192,-1
17194,87193,-1
17195,87194,-1
17196,87195,-1
17197,87196,-1
17198,87197,-1
17199,87198,-1
17200,87199,-1
17201,87200,-1
17202,87201,-1
17203,87202,-1
17204,87203,-1
17205,87204,-1
17206,87205,-1
17207,87206,-1
17208,87207,-1
17209,87208,-1
17210,87209,-1
17211,87210,-1
17212,87211,-1
17213,87212,-1
17214,87213,-1
17215,87214,-1
17216,87215,-1
17217,87216,-1
17218,87217,-1
17219,87218,-1
17220,87219,-1
17221,87220,-1
17222,87221,-1
17223,87222,-1
17224,87223,-1
17225,87224,-1
17226,87225,-1
17227,87226,-1
17228,87227,-1
17229,87228,-1
17230,87229,-1
17231,87230,-1
17232,87231,-1
17233,87232,-1
17234,87233,-1
17235,87234,-1
17236,87235,-1
17237,87236,-1
17238,87237,-1
17239,87238,-1
17240,87239,-1
17241,87240,-1
17242,87241,-1
17243,87242,-1
17244,87243,-1
17245,87244,-1
17246,87245,-1
17247,87246,-1
17248,87247,-1
17249,87248,-1
17250,87249,-1
17251,87250,-1
17252,87251,-1
17253,87252,-1
17254,87253,-1
17255,87254,-1
17256,87255,-1
17257,87256,-1
17258,87257,-1
17259,87258,-1
17260,87259,-1
17261,87260,-1
17262,87261,-1
17263,87262,-1
17264,87263,-1
17265,87264,-1
17266,87265,-1
17267,87266,-1
17268,87267,-1
17269,87268,-1
17270,87269,-1
17271,87270,-1
17272,87271,-1
17273,87272,-1
17274,87273,-1
17275,87274,-1
17276,87275,-1
17277,87276,-1
17278,87277,-1
17279,87278,-1
17280,87279,-1
17281,87280,-1
17282,87281,-1
17283,87282,-1
17284,87283,-1
17285,87284,-1
17286,87285,-1
17287,87286,-1
17288,87287,-1
17289,87288,-1
17290,87289,-1
17291,87290,-1
17292,87291,-1
17293,87292,-1
17294,87293,-1
17295,87294,-1
17296,87295,-1
17297,87296,-1
17298,87297,-1
17299,87298,-1
17300,87299,-1
17301,87300,-1
17302,87301,-1
17303,87302,-1
17304,87303,-1
17305,87304,-1
17306,87305,-1
17307,87306,-1
17308,87307,-1
17309,87308,-1
17310,87309,-1
17311,87310,-1
17312,87311,-1
17313,87312,-1
17314,87313,-1
17315,87314,-1
17316,87315,-1
17317,87316,-1
17318,87317,-1
17319,87318,-1
17320,87319,-1
17321,87320,-1
17322,87321,-1
17323,87322,-1
17324,87323,-1
17325,87324,-1
17326,87325,-1
17327,87326,-1
17328,87327,-1
17329,87328,-1
17330,87329,-1
17331,87330,-1
17332,87331,-1
17333,87332,-1
17334,87333,-1
17335,87334,-1
17336,87335,-1
17337,87336,-1
17338,87337,-1
17339,87338,-1
17340,87339,-1
17341,87340,-1
17342,87341,-1
17343,87342,-1
17344,87343,-1
17345,87344,-1
17346,87345,-1
17347,87346,-1
17348,87347,-1
17349,87348,-1
17350,87349,-1
17351,87350,-1
17352,87351,-1
17353,87352,-1
17354,87353,-1
17355,87354,-1
17356,87355,-1
17357,87356,-1
17358,87357,-1
17359,87358,-1
17360,87359,-1
17361,87360,-1
17362,87361,-1
17363,87362,-1
17364,87363,-1
17365,87364,-1
17366,87365,-1
17367,87366,-1
17368,87367,-1
17369,87368,-1
17370,87369,-1
17371,87370,-1
17372,87371,-1
17373,87372,-1
17374,87373,-1
17375,87374,-1
17376,87375,-1
17377,87376,-1
17378,87377,-1
17379,87378,-1
17380,87379,-1
17381,87380,-1
17382,87381,-1
17383,87382,-1
17384,87383,-1
17385,87384,-1
17386,87385,-1
17387,87386,-1
17388,87387,-1
17389,87388,-1
17390,87389,-1
17391,87390,-1
17392,87391,-1
17393,87392,-1
17394,87393,-1
17395,87394,-1
17396,87395,-1
17397,87396,-1
17398,87397,-1
17399,87398,-1
17400,87399,-1
17401,87400,-1
17402,87401,-1
17403,87402,-1
17404,87403,-1
17405,87404,-1
17406,87405,-1
17407,87406,-1
17408,87407,-1
17409,87408,-1
17410,87409,-1
17411,87410,-1
17412,87411,-1
17413,87412,-1
17414,87413,-1
17415,87414,-1
17416,87415,-1
17417,87416,-1
17418,87417,-1
17419,87418,-1
17420,87419,-1
17421,87420,-1
17422,87421,-1
17423,87422,-1
17424,87423,-1
17425,87424,-1
17426,87425,-1
17427,87426,-1
17428,87427,-1
17429,87428,-1
17430,87429,-1
17431,87430,-1
17432,87431,-1
17433,87432,-1
17434,87433,-1
17435,87434,-1
17436,87435,-1
17437,87436,-1
17438,87437,-1
17439,87438,-1
17440,87439,-1
17441,87440,-1
17442,87441,-1
17443,87442,-1
17444,87443,-1
17445,87444,-1
17446,87445,-1
17447,87446,-1
17448,87447,-1
17449,87448,-1
17450,87449,-1
17451,87450,-1
17452,87451,-1
17453,87452,-1
17454,87453,-1
17455,87454,-1
17456,87455,-1
17457,87456,-1
17458,87457,-1
17459,87458,-1
17460,87459,-1
17461,87460,-1
17462,87461,-1
17463,87462,-1
17464,87463,-1
17465,87464,-1
17466,87465,-1
17467,87466,-1
17468,87467,-1
17469,87468,-1
17470,87469,-1
17471,87470,-1
17472,87471,-1
17473,87472,-1
17474,87473,-1
17475,87474,-1
17476,87475,-1
17477,87476,-1
17478,87477,-1
17479,87478,-1
17480,87479,-1
17481,87480,-1
17482,87481,-1
17483,87482,-1
17484,87483,-1
17485,87484,-1
17486,87485,-1
17487,87486,-1
17488,87487,-1
17489,87488,-1
17490,87489,-1
17491,87490,-1
17492,87491,-1
17493,87492,-1
17494,87493,-1
17495,87494,-1
17496,87495,-1
17497,87496,-1
17498,87497,-1
17499,87498,-1
17500,87499,-1
17501,87500,-1
17502,87501,-1
17503,87502,-1
17504,87503,-1
17505,87504,-1
17506,87505,-1
17507,87506,-1
17508,87507,-1
17509,87508,-1
17510,87509,-1
17511,87510,-1
17512,87511,-1
17513,87512,-1
17514,87513,-1
17515,87514,-1
17516,87515,-1
17517,87516,-1
17518,87517,-1
17519,87518,-1
17520,87519,-1
17521,87520,-1
17522,87521,-1
17523,87522,-1
17524,87523,-1
17525,87524,-1
17526,87525,-1
17527,87526,-1
17528,87527,-1
17529,87528,-1
17530,87529,-1
17531,87530,-1
17532,87531,-1
17533,87532,-1
17534,87533,-1
17535,87534,-1
17536,87535,-1
17537,87536,-1
17538,87537,-1
17539,87538,-1
17540,87539,-1
17541,87540,-1
17542,87541,-1
17543,87542,-1
17544,87543,-1
17545,87544,-1
17546,87545,-1
17547,87546,-1
17548,87547,-1
17549,87548,-1
17550,87549,-1
17551,87550,-1
17552,87551,-1
17553,87552,-1
17554,87553,-1
17555,87554,-1
17556,87555,-1
17557,87556,-1
17558,87557,-1
17559,87558,-1
17560,87559,-1
17561,87560,-1
17562,87561,-1
17563,87562,-1
17564,87563,-1
17565,87564,-1
17566,87565,-1
17567,87566,-1
17568,87567,-1
17569,87568,-1
17570,87569,-1
17571,87570,-1
17572,87571,-1
17573,87572,-1
17574,87573,-1
17575,87574,-1
17576,87575,-1
17577,87576,-1
17578,87577,-1
17579,87578,-1
17580,87579,-1
17581,87580,-1
17582,87581,-1
17583,87582,-1
17584,87583,-1
17585,87584,-1
17586,87585,-1
17587,87586,-1
17588,87587,-1
17589,87588,-1
17590,87589,-1
17591,87590,-1
17592,87591,-1
17593,87592,-1
17594,87593,-1
17595,87594,-1
17596,87595,-1
17597,87596,-1
17598,87597,-1
17599,87598,-1
17600,87599,-1
17601,87600,-1
17602,87601,-1
17603,87602,-1
17604,87603,-1
17605,87604,-1
17606,87605,-1
17607,87606,-1
17608,87607,-1
17609,87608,-1
17610,87609,-1
17611,87610,-1
17612,87611,-1
17613,87612,-1
17614,87613,-1
17615,87614,-1
17616,87615,-1
17617,87616,-1
17618,87617,-1
17619,87618,-1
17620,87619,-1
17621,87620,-1
17622,87621,-1
17623,87622,-1
17624,87623,-1
17625,87624,-1
17626,87625,-1
17627,87626,-1
17628,87627,-1
17629,87628,-1
17630,87629,-1
17631,87630,-1
17632,87631,-1
17633,87632,-1
17634,87633,-1
17635,87634,-1
17636,87635,-1
17637,87636,-1
17638,87637,-1
17639,87638,-1
17640,87639,-1
17641,87640,-1
17642,87641,-1
17643,87642,-1
17644,87643,-1
17645,87644,-1
17646,87645,-1
17647,87646,-1
17648,87647,-1
17649,87648,-1
17650,87649,-1
17651,87650,-1
17652,87651,-1
17653,87652,-1
17654,87653,-1
17655,87654,-1
17656,87655,-1
17657,87656,-1
17658,87657,-1
17659,87658,-1
17660,87659,-1
17661,87660,-1
17662,87661,-1
17663,87662,-1
17664,87663,-1
17665,87664,-1
17666,87665,-1
17667,87666,-1
17668,87667,-1
17669,87668,-1
17670,87669,-1
17671,87670,-1
17672,87671,-1
17673,87672,-1
17674,87673,-1
17675,87674,-1
17676,87675,-1
17677,87676,-1
17678,87677,-1
17679,87678,-1
17680,87679,-1
17681,87680,-1
17682,87681,-1
17683,87682,-1
17684,87683,-1
17685,87684,-1
17686,87685,-1
17687,87686,-1
17688,87687,-1
17689,87688,-1
17690,87689,-1
17691,87690,-1
17692,87691,-1
17693,87692,-1
17694,87693,-1
17695,87694,-1
17696,87695,-1
